long,lat,order,hole,piece,group,id,country,forest_chg
168.815463495,7.29356028893,35,False,4,Marshall Islands.4,Marshall Islands,Marshall Islands,-4.0
49.26776,11.43033,35,False,1,Somalia.1,Somalia,Somalia,-16886.0
-71.9172584703,-46.8848381488,35,False,1,Chile.1,Chile,Chile,10432.0
102.170435826,22.4647531194,35,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
22.5973083839,41.1304871689,35,False,1,Greece.1,Greece,Greece,6644.0
14.9601518083,11.5555740422,35,False,1,Cameroon.1,Cameroon,Cameroon,-48400.0
17.2189286638,-28.3559432919,35,False,1,South Africa.1,South Africa,South Africa,0.0
68.536416457,39.5334528672,35,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
-21.59422,74.22382,35,False,1,Greenland.1,Greenland,Greenland,0.0
59.1805017434,22.9923953313,35,False,1,Oman.1,Oman,Oman,0.0
43.7886763853,-12.3070004208,35,False,3,Comoros.3,Comoros,Comoros,-98.0
21.377176141,-17.9306364885,35,False,1,Angola.1,Angola,Angola,-27456.0
117.29550744,47.6977090521,35,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
174.407783645,-0.629780368659,35,False,3,Kiribati.3,Kiribati,Kiribati,0.0
175.958490025,-37.5553817685,35,False,2,New Zealand.2,New Zealand,New Zealand,5322.0
71.2592476744,42.1677106797,35,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
-79.975087043,19.7099341903,35,False,3,Cayman Islands.3,Cayman Islands,Cayman Islands,3.0
-81.8085668607,8.9506167668,35,False,1,Panama.1,Panama,Panama,-5646.0
53.0408764992,45.2590465358,35,False,1,Kazakhstan.1,Kazakhstan,Kazakhstan,-1242.0
62.7278304381,28.2596448837,35,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
23.5790055681,-18.2812610816,35,False,1,Botswana.1,Botswana,Botswana,-26038.0
141.884600865,39.1808645697,35,False,1,Japan.1,Japan,Japan,466.0
33.0132100766,-25.3575733375,35,False,1,Mozambique.1,Mozambique,Mozambique,-47788.0
18.9095748227,49.4358458522,35,False,1,Poland.1,Poland,Poland,5108.0
-2.94500851074,53.9849997015,35,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
92.3685535014,20.670883287,35,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
60.083340692,41.4251461859,35,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
41.8550830926,3.91891192048,35,False,1,Kenya.1,Kenya,Kenya,-2630.0
32.5091581561,36.1075637884,35,False,1,Turkey.1,Turkey,Turkey,18916.0
-90.89769,57.28468,35,False,1,Canada.1,Canada,Canada,0.0
15.3239538917,45.7317825384,35,False,1,Croatia.1,Croatia,Croatia,768.0
119.639602085,39.8980559352,35,False,1,China.1,China,China,552467.0
98.1920740092,15.1237025009,35,False,1,Thailand.1,Thailand,Thailand,-5474.0
-73.4147639635,11.2270152857,35,False,1,Colombia.1,Colombia,Colombia,-22220.0
95.4048022807,29.0317166204,35,False,1,India.1,India,India,47850.0
151.982795852,-5.47806324628,35,False,2,Papua New Guinea.2,Papua New Guinea,Papua New Guinea,-30814.0
72.9200248554,36.7200070257,35,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-88.4901228503,18.4868305526,35,False,1,Mexico.1,Mexico,Mexico,-57994.0
-83.4124999661,13.9700778264,35,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
-13.7187436589,12.2471855738,35,False,1,Guinea.1,Guinea,Guinea,-7920.0
24.8050289243,4.8972466089,35,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
-3.10370683431,13.5412667912,35,False,1,Mali.1,Mali,Mali,-17400.0
-90.0955545723,13.7353376327,35,False,1,Guatemala.1,Guatemala,Guatemala,-12034.0
-0.761575893548,10.936929633,35,False,1,Burkina Faso.1,Burkina Faso,Burkina Faso,-13180.0
-14.2777017888,13.2805850285,36,False,1,Senegal.1,Senegal,Senegal,-9552.0
-79.9789886136,19.7082030299,36,False,3,Cayman Islands.3,Cayman Islands,Cayman Islands,3.0
102.706992222,22.7087950709,36,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
70.420022414,41.5199982773,36,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
-72.6278352526,11.7319715438,36,False,1,Colombia.1,Colombia,Colombia,-22220.0
31.6995951678,36.6442752142,36,False,1,Turkey.1,Turkey,Turkey,18916.0
49.72862,11.5789,36,False,1,Somalia.1,Somalia,Somalia,-16886.0
61.7718681171,28.6993338079,36,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
-3.5228027002,13.337661648,36,False,1,Mali.1,Mali,Mali,-17400.0
19.0940080095,9.07484691003,36,False,1,Chad.1,Chad,Chad,-17434.0
22.76177,41.3048,36,False,1,Greece.1,Greece,Greece,6644.0
118.439727004,4.96651886639,36,False,1,Malaysia.1,Malaysia,Malaysia,-20936.0
-89.03953,56.85172,36,False,1,Canada.1,Canada,Canada,0.0
14.9235648943,10.8913251815,36,False,1,Cameroon.1,Cameroon,Cameroon,-48400.0
44.4465173684,-16.2162191708,36,False,1,Madagascar.1,Madagascar,Madagascar,-12530.0
-20.43454,73.81713,36,False,1,Greenland.1,Greenland,Greenland,0.0
96.1176786641,29.4528020289,36,False,1,India.1,India,India,47850.0
174.381015253,-0.591798190924,36,False,3,Kiribati.3,Kiribati,Kiribati,0.0
8.52261193201,47.8308275417,36,False,1,Germany.1,Germany,Germany,3350.0
92.3032344909,21.4754853378,36,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
-81.7141540189,9.03195547122,36,False,1,Panama.1,Panama,Panama,-5646.0
24.2173645362,-17.8893470191,36,False,1,Botswana.1,Botswana,Botswana,-26038.0
-151.409796516,-16.877780857,36,False,4,French Polynesia.4,French Polynesia,French Polynesia,1100.0
-82.9657830472,8.22502798099,36,False,1,Costa Rica.1,Costa Rica,Costa Rica,866.0
-17.0029617986,21.4207341578,36,False,1,Morocco.1,Morocco,Morocco,1020.0
-60.5439991929,6.85658437746,36,False,1,Guyana.1,Guyana,Guyana,0.0
151.709117466,-33.041342055,36,False,1,Australia.1,Australia,Australia,-70480.0
25.0696036993,10.2737599633,36,False,1,South Sudan.1,South Sudan,South Sudan,0.0
24.4105310401,5.10878408449,36,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
-61.2374452379,-38.9284245745,36,False,1,Argentina.1,Argentina,Argentina,-58726.0
24.5531063168,51.8884610052,36,False,1,Belarus.1,Belarus,Belarus,9276.0
-84.9749110583,21.8960281438,36,False,1,Cuba.1,Cuba,Cuba,8812.0
-61.7132043118,-13.4892021623,36,False,1,Bolivia.1,Bolivia,Bolivia,-62142.0
-11.3490950179,15.4112560084,36,False,1,Mauritania.1,Mauritania,Mauritania,-1830.0
32.4541744321,45.3274661322,36,False,1,Ukraine.1,Ukraine,Ukraine,4830.0
151.459106887,-5.56028045006,36,False,2,Papua New Guinea.2,Papua New Guinea,Papua New Guinea,-30814.0
16.8799829444,48.4700133327,36,False,1,Austria.1,Austria,Austria,1210.0
126.537423944,7.18938060142,36,False,2,Philippines.2,Philippines,Philippines,12046.0
15.6715295753,45.8341535508,36,False,1,Croatia.1,Croatia,Croatia,768.0
157.140000442,-7.02163827884,36,False,5,Solomon Islands.5,Solomon Islands,Solomon Islands,-1222.0
-74.4416005114,-0.53082000082,36,False,1,Peru.1,Peru,Peru,-24640.0
14.0606718279,40.7863479681,36,False,1,Italy.1,Italy,Italy,17150.0
21.9785347836,68.6168456082,36,False,1,Sweden.1,Sweden,Sweden,9220.0
60.4659529967,41.2203266465,36,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
21.5620227394,44.768947252,36,False,1,Romania.1,Romania,Romania,2748.0
5.32012007002,36.7165188665,36,False,1,Algeria.1,Algeria,Algeria,-1926.0
18.8531441586,49.4962297634,36,False,1,Poland.1,Poland,Poland,5108.0
13.0839872575,13.5961471623,36,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
69.0116329283,40.0861581488,36,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
145.690156692,18.8016175399,36,False,5,Northern Mariana Islands.5,Northern Mariana Islands,Northern Mariana Islands,-40.0
23.5572497901,9.68121816654,36,False,1,Sudan.1,Sudan,Sudan,-213062.0
176.763195429,-37.8812533506,36,False,2,New Zealand.2,New Zealand,New Zealand,5322.0
119.023463983,39.2523330755,36,False,1,China.1,China,China,552467.0
118.064142694,48.0667304551,36,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
98.5373759298,15.3084974227,36,False,1,Thailand.1,Thailand,Thailand,-5474.0
-13.7004760401,12.5861829696,36,False,1,Guinea.1,Guinea,Guinea,-7920.0
53.2208655129,46.2346459011,36,False,1,Kazakhstan.1,Kazakhstan,Kazakhstan,-1242.0
-72.4473553128,-47.7385328103,36,False,1,Chile.1,Chile,Chile,10432.0
168.719241978,7.30275869387,36,False,4,Marshall Islands.4,Marshall Islands,Marshall Islands,-4.0
13.9953528174,12.4615652531,36,False,1,Niger.1,Niger,Niger,-7658.0
40.98105,2.78452,36,False,1,Kenya.1,Kenya,Kenya,-2630.0
-1.20335771321,11.0098192408,36,False,1,Burkina Faso.1,Burkina Faso,Burkina Faso,-13180.0
19.8957678565,-24.7677902158,36,False,1,Namibia.1,Namibia,Namibia,-16204.0
178.382845965,-8.04042408054,36,False,3,Tuvalu.3,Tuvalu,Tuvalu,0.0
92.6727209818,22.0412389185,36,False,1,Bangladesh.1,Bangladesh,Bangladesh,-572.0
5.66583540205,58.5881554226,36,False,1,Norway.1,Norway,Norway,10878.0
20.13397,32.2382,36,False,1,Libya.1,Libya,Libya,0.0
24.3145162289,-11.2628264299,36,False,1,Zambia.1,Zambia,Zambia,-36652.0
-83.4899887764,15.0162671981,36,False,1,Honduras.1,Honduras,Honduras,-31840.0
18.9561869646,-17.7890947405,36,False,1,Angola.1,Angola,Angola,-27456.0
38.120915,3.598605,36,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
45.0019873391,39.740003567,36,False,2,Azerbaijan.2,Azerbaijan,Azerbaijan,0.0
-83.519831916,13.5676992863,36,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
32.5746321958,-25.7273182106,36,False,1,Mozambique.1,Mozambique,Mozambique,-47788.0
40.3999943377,31.8899917669,36,False,1,Saudi Arabia.1,Saudi Arabia,Saudi Arabia,0.0
117.882034947,4.13755137778,36,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
27.7322921079,70.1641930203,36,False,1,Finland.1,Finland,Finland,2680.0
-60.5033040025,-13.7759546851,36,False,1,Brazil.1,Brazil,Brazil,-597058.0
-88.8483438789,17.883198147,36,False,1,Mexico.1,Mexico,Mexico,-57994.0
17.387497186,-28.7835140927,36,False,1,South Africa.1,South Africa,South Africa,0.0
140.959489374,38.1740009629,36,False,1,Japan.1,Japan,Japan,466.0
-3.61470082543,54.6009367733,36,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
-2.96327612956,47.5703266465,36,False,1,France.1,France,France,15130.0
71.8462919453,36.5099423284,36,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-7.02928117515,38.0757640651,36,False,1,Spain.1,Spain,Spain,47069.0
59.4500976907,22.660270901,36,False,1,Oman.1,Oman,Oman,0.0
32.2449882342,-21.1164885393,36,False,1,Zimbabwe.1,Zimbabwe,Zimbabwe,-71940.0
45.2981449725,39.471751207,37,False,2,Azerbaijan.2,Azerbaijan,Azerbaijan,0.0
-89.0298573474,18.0015113388,37,False,1,Mexico.1,Mexico,Mexico,-57994.0
24.5207051938,-17.8871249325,37,False,1,Botswana.1,Botswana,Botswana,-26038.0
13.318701613,13.5563563095,37,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
-4.00639075359,13.4724854598,37,False,1,Mali.1,Mali,Mali,-17400.0
96.5865906107,28.8309795192,37,False,1,India.1,India,India,47850.0
178.38330245,-8.03940480546,37,False,3,Tuvalu.3,Tuvalu,Tuvalu,0.0
19.8947343279,-28.4611048317,37,False,1,Namibia.1,Namibia,Namibia,-16204.0
-2.94040930827,10.9626903345,37,False,1,Burkina Faso.1,Burkina Faso,Burkina Faso,-13180.0
-83.5522072008,13.1270543482,37,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
-4.49155493816,47.9549543321,37,False,1,France.1,France,France,15130.0
-17.0204284327,21.422310289,37,False,1,Morocco.1,Morocco,Morocco,1020.0
92.6522571146,21.324047553,37,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
-151.449484016,-16.87933115,37,False,4,French Polynesia.4,French Polynesia,French Polynesia,1100.0
-3.63000545899,54.6150129258,37,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
98.9033484233,16.177824205,37,False,1,Thailand.1,Thailand,Thailand,-5474.0
18.3929138526,49.9886286485,37,False,1,Poland.1,Poland,Poland,5108.0
40.993,-0.85829,37,False,1,Kenya.1,Kenya,Kenya,-2630.0
23.5394730974,67.9360086127,37,False,1,Sweden.1,Sweden,Sweden,9220.0
8.31730146651,47.6135798203,37,False,1,Germany.1,Germany,Germany,3350.0
15.7687329444,46.238108222,37,False,1,Croatia.1,Croatia,Croatia,768.0
118.042748651,39.2042739935,37,False,1,China.1,China,China,552467.0
29.015572951,69.7664911974,37,False,1,Finland.1,Finland,Finland,2680.0
41.88998091,31.1900086533,37,False,1,Saudi Arabia.1,Saudi Arabia,Saudi Arabia,0.0
-88.03978,56.47162,37,False,1,Canada.1,Canada,Canada,0.0
32.660363397,-26.1485844866,37,False,1,Mozambique.1,Mozambique,Mozambique,-47788.0
-84.4470621406,22.204949856,37,False,1,Cuba.1,Cuba,Cuba,8812.0
-72.2381949531,11.9555496281,37,False,1,Colombia.1,Colombia,Colombia,-22220.0
-60.2956680976,7.04391144452,37,False,1,Guyana.1,Guyana,Guyana,0.0
13.318701613,13.5563563095,37,False,1,Niger.1,Niger,Niger,-7658.0
24.0050777524,51.6174439561,37,False,1,Belarus.1,Belarus,Belarus,9276.0
23.2972139829,4.60969310141,37,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
30.6216247902,36.6778648952,37,False,1,Turkey.1,Turkey,Turkey,18916.0
71.2623482604,36.0743875189,37,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-11.6660782536,15.3882083196,37,False,1,Mauritania.1,Mauritania,Mauritania,-1830.0
151.301390416,-5.84072844811,37,False,2,Papua New Guinea.2,Papua New Guinea,Papua New Guinea,-30814.0
18.2633093604,-17.3099508603,37,False,1,Angola.1,Angola,Angola,-27456.0
151.343971796,-33.8160234515,37,False,1,Australia.1,Australia,Australia,-70480.0
71.1578585143,41.1435871445,37,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
36.855093238,4.44786412767,37,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
61.3693087096,29.3032762721,37,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
23.5543042335,10.0892552759,37,False,1,Sudan.1,Sudan,Sudan,-213062.0
174.394037714,-0.591798190924,37,False,3,Kiribati.3,Kiribati,Kiribati,0.0
17.8361519711,-28.8563778623,37,False,1,South Africa.1,South Africa,South Africa,0.0
118.618320754,4.47820241945,37,False,1,Malaysia.1,Malaysia,Malaysia,-20936.0
-13.8449633448,13.5050416122,37,False,1,Senegal.1,Senegal,Senegal,-9552.0
-20.76234,73.46436,37,False,1,Greenland.1,Greenland,Greenland,0.0
44.9449365578,-16.1793738746,37,False,1,Madagascar.1,Madagascar,Madagascar,-12530.0
118.866574335,47.7470600449,37,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
31.1914091326,-22.2515096982,37,False,1,Zimbabwe.1,Zimbabwe,Zimbabwe,-71940.0
69.3294946634,40.7278244085,37,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
18.8120097185,8.98291453698,37,False,1,Chad.1,Chad,Chad,-17434.0
61.5471789895,41.2663703477,37,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
15.4678727556,9.9823367375,37,False,1,Cameroon.1,Cameroon,Cameroon,-48400.0
-61.0841212633,-13.4793836402,37,False,1,Brazil.1,Brazil,Brazil,-597058.0
22.9523771502,41.3379938828,37,False,1,Greece.1,Greece,Greece,6644.0
140.976387567,37.1420742864,37,False,1,Japan.1,Japan,Japan,466.0
117.313232457,3.23442820883,37,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
-7.37409216962,38.3730585801,37,False,1,Spain.1,Spain,Spain,47069.0
103.504514602,22.7037566187,37,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
59.8080603372,22.5336119654,37,False,1,Oman.1,Oman,Oman,0.0
-13.2178181625,12.5758735214,37,False,1,Guinea.1,Guinea,Guinea,-7920.0
177.438813105,-37.9612484678,37,False,2,New Zealand.2,New Zealand,New Zealand,5322.0
-72.3311608548,-48.2442383767,37,False,1,Chile.1,Chile,Chile,10432.0
16.9796667823,48.123497016,37,False,1,Austria.1,Austria,Austria,1210.0
24.7831697934,-11.238693536,37,False,1,Zambia.1,Zambia,Zambia,-36652.0
-81.4392870755,8.78623403568,37,False,1,Panama.1,Panama,Panama,-5646.0
20.85452,32.7068,37,False,1,Libya.1,Libya,Libya,0.0
126.196772903,6.2742943384,37,False,2,Philippines.2,Philippines,Philippines,12046.0
-74.1223951891,-1.00283253337,37,False,1,Peru.1,Peru,Peru,-24640.0
157.538425735,-7.34781991947,37,False,5,Solomon Islands.5,Solomon Islands,Solomon Islands,-1222.0
5.30823449059,59.66323192,37,False,1,Norway.1,Norway,Norway,10878.0
-83.6285849678,14.8800739608,37,False,1,Honduras.1,Honduras,Honduras,-31840.0
-61.0841212633,-13.4793836402,37,False,1,Bolivia.1,Bolivia,Bolivia,-62142.0
168.675110305,7.32193065025,37,False,4,Marshall Islands.4,Marshall Islands,Marshall Islands,-4.0
13.6279850603,41.1882872585,37,False,1,Italy.1,Italy,Italy,17150.0
21.4835262387,45.1811701524,37,False,1,Romania.1,Romania,Romania,2748.0
53.0427368508,46.8530060899,37,False,1,Kazakhstan.1,Kazakhstan,Kazakhstan,-1242.0
25.7906333284,10.4110989402,37,False,1,South Sudan.1,South Sudan,South Sudan,0.0
6.26181969567,37.1106550156,37,False,1,Algeria.1,Algeria,Algeria,-1926.0
-62.3359569973,-38.827707208,37,False,1,Argentina.1,Argentina,Argentina,-58726.0
145.706589797,18.7904812688,37,False,5,Northern Mariana Islands.5,Northern Mariana Islands,Northern Mariana Islands,-40.0
32.6308044777,45.519185696,37,False,1,Ukraine.1,Ukraine,Ukraine,4830.0
118.048329706,2.28769013103,38,False,1,Indonesia.1,Indonesia,Indonesia,-254830.0
45.7399784686,39.4739991318,38,False,2,Azerbaijan.2,Azerbaijan,Azerbaijan,0.0
-4.28040503581,13.2284435083,38,False,1,Mali.1,Mali,Mali,-17400.0
45.502731968,-15.9743734677,38,False,1,Madagascar.1,Madagascar,Madagascar,-12530.0
16.5648083839,46.5037509222,38,False,1,Croatia.1,Croatia,Croatia,768.0
119.772823928,47.0480587836,38,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
-89.15090939,17.9554676376,38,False,1,Mexico.1,Mexico,Mexico,-57994.0
32.9159550311,-26.2158672014,38,False,1,Mozambique.1,Mozambique,Mozambique,-47788.0
-71.7540901354,12.4373031682,38,False,1,Colombia.1,Colombia,Colombia,-22220.0
92.6727209818,22.0412389185,38,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
-84.2303570218,22.5657547063,38,False,1,Cuba.1,Cuba,Cuba,8812.0
-83.9757214017,14.74943594,38,False,1,Honduras.1,Honduras,Honduras,-31840.0
174.438789504,-0.626576429857,38,False,3,Kiribati.3,Kiribati,Kiribati,0.0
-14.0469923568,13.794067898,38,False,1,Senegal.1,Senegal,Senegal,-9552.0
168.679347772,7.336245022,38,False,4,Marshall Islands.4,Marshall Islands,Marshall Islands,-4.0
-60.6379727851,7.41499990481,38,False,1,Guyana.1,Guyana,Guyana,0.0
-2.96389624675,10.3953347844,38,False,1,Burkina Faso.1,Burkina Faso,Burkina Faso,-13180.0
14.9093538754,9.99212942142,38,False,1,Cameroon.1,Cameroon,Cameroon,-48400.0
61.8827140644,41.0848568792,38,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
71.8701147806,41.3929000921,38,False,1,Uzbekistan.1,Uzbekistan,Uzbekistan,2227.0
-12.4990506657,12.332089952,38,False,1,Guinea.1,Guinea,Guinea,-7920.0
28.591929559,69.0647769233,38,False,1,Finland.1,Finland,Finland,2680.0
-4.8441690739,54.7909711778,38,False,1,United Kingdom.1,United Kingdom,United Kingdom,2844.0
125.831420526,7.29371531822,38,False,2,Philippines.2,Philippines,Philippines,12046.0
-73.6595035468,-1.26049122478,38,False,1,Peru.1,Peru,Peru,-24640.0
12.8880819027,41.2530895046,38,False,1,Italy.1,Italy,Italy,17150.0
-7.09803666831,39.0300727402,38,False,1,Spain.1,Spain,Spain,47069.0
178.010354446,-37.579824721,38,False,2,New Zealand.2,New Zealand,New Zealand,5322.0
20.8743127784,45.4163754339,38,False,1,Romania.1,Romania,Romania,2748.0
-61.7132043118,-13.4892021623,38,False,1,Brazil.1,Brazil,Brazil,-597058.0
-80.9473016019,8.85850352624,38,False,1,Panama.1,Panama,Panama,-5646.0
22.9775435727,10.714462592,38,False,1,Sudan.1,Sudan,Sudan,-213062.0
71.4987679381,35.6505632594,38,False,1,Afghanistan.1,Afghanistan,Afghanistan,0.0
-83.4985153877,12.8692923039,38,False,1,Nicaragua.1,Nicaragua,Nicaragua,-15400.0
21.54298,32.8432,38,False,1,Libya.1,Libya,Libya,0.0
18.4648991228,-29.045461928,38,False,1,South Africa.1,South Africa,South Africa,0.0
59.8061483092,22.3105248072,38,False,1,Oman.1,Oman,Oman,0.0
178.391002239,-8.02658905016,38,False,3,Tuvalu.3,Tuvalu,Tuvalu,0.0
36.1590786329,4.44786412767,38,False,1,Ethiopia.1,Ethiopia,Ethiopia,-47206.0
60.8742484882,29.829239,38,False,1,Pakistan.1,Pakistan,Pakistan,-9260.0
13.9953528174,12.4615652531,38,False,1,Nigeria.1,Nigeria,Nigeria,-90122.0
19.0021273129,-28.9724431292,38,False,1,Namibia.1,Namibia,Namibia,-16204.0
-22.17221,73.30955,38,False,1,Greenland.1,Greenland,Greenland,0.0
143.910161981,44.1740998399,38,False,2,Japan.2,Japan,Japan,466.0
70.6666223489,40.9602133245,38,False,1,Tajikistan.1,Tajikistan,Tajikistan,20.0
-4.59234981934,48.6841604681,38,False,1,France.1,France,France,15130.0
23.692073602,41.3090809189,38,False,1,Greece.1,Greece,Greece,6644.0
104.476858352,22.819150092,38,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
13.0839872575,13.5961471623,38,False,1,Niger.1,Niger,Niger,-7658.0
151.010555455,-34.3103602028,38,False,1,Australia.1,Australia,Australia,-70480.0
-62.125763109,-39.4241049131,38,False,1,Argentina.1,Argentina,Argentina,-58726.0
33.5881620623,45.8515685085,38,False,1,Ukraine.1,Ukraine,Ukraine,4830.0
-16.97324785,21.8857445338,38,False,1,Morocco.1,Morocco,Morocco,1020.0
44.7094987323,29.1788910996,38,False,1,Saudi Arabia.1,Saudi Arabia,Saudi Arabia,0.0
145.708450149,18.7625243189,38,False,5,Northern Mariana Islands.5,Northern Mariana Islands,Northern Mariana Islands,-40.0
-11.8342075261,14.7990969914,38,False,1,Mauritania.1,Mauritania,Mauritania,-1830.0
23.5270707537,51.5784540879,38,False,1,Belarus.1,Belarus,Belarus,9276.0
96.2488334493,28.4110309921,38,False,1,India.1,India,India,47850.0
25.418118117,-11.3309359677,38,False,1,Zambia.1,Zambia,Zambia,-36652.0
4.99207807783,61.9709980333,38,False,1,Norway.1,Norway,Norway,10878.0
-87.32421,55.99914,38,False,1,Canada.1,Canada,Canada,0.0
30.3910962257,36.2629806585,38,False,1,Turkey.1,Turkey,Turkey,18916.0
98.4937610209,16.8378355982,38,False,1,Thailand.1,Thailand,Thailand,-5474.0
25.9623070496,10.1364209863,38,False,1,South Sudan.1,South Sudan,South Sudan,0.0
117.532702264,38.7376358099,38,False,1,China.1,China,China,552467.0
17.6494450212,50.0490383978,38,False,1,Poland.1,Poland,Poland,5108.0
18.9110217628,8.63089468021,38,False,1,Chad.1,Chad,Chad,-17434.0
-60.5033040025,-13.7759546851,38,False,1,Bolivia.1,Bolivia,Bolivia,-62142.0
14.2097066586,-17.3531006812,38,False,1,Angola.1,Angola,Angola,-27456.0
150.754447056,-6.08376270918,38,False,2,Papua New Guinea.2,Papua New Guinea,Papua New Guinea,-30814.0
-151.485476651,-16.8637248674,38,False,4,French Polynesia.4,French Polynesia,French Polynesia,1100.0
52.0420227395,46.8046369492,38,False,1,Kazakhstan.1,Kazakhstan,Kazakhstan,-1242.0
23.5658797543,66.3960509304,38,False,1,Sweden.1,Sweden,Sweden,9220.0
22.8414795265,4.71012624757,38,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
-72.6482474433,-48.8786182595,38,False,1,Chile.1,Chile,Chile,10432.0
7.3303849626,37.1183806422,38,False,1,Algeria.1,Algeria,Algeria,-1926.0
25.0844433937,-17.6618156877,38,False,1,Botswana.1,Botswana,Botswana,-26038.0
101.075515578,6.20486705162,38,False,2,Malaysia.2,Malaysia,Malaysia,-20936.0
7.46675906742,47.6205819769,38,False,1,Germany.1,Germany,Germany,3350.0
25.7523096046,-11.7849651018,39,False,1,Zambia.1,Zambia,Zambia,-36652.0
145.712067499,16.3391063502,39,False,6,Northern Mariana Islands.6,Northern Mariana Islands,Northern Mariana Islands,-40.0
59.4421911965,21.7145405136,39,False,1,Oman.1,Oman,Oman,0.0
119.663269891,46.6926799587,39,False,1,Mongolia.1,Mongolia,Mongolia,-18020.0
5.91290042484,62.6144729682,39,False,1,Norway.1,Norway,Norway,10878.0
-12.2785990056,12.354440009,39,False,1,Guinea.1,Guinea,Guinea,-7920.0
-73.4154357571,-49.3184363747,39,False,1,Chile.1,Chile,Chile,10432.0
178.517093541,-37.6953732236,39,False,2,New Zealand.2,New Zealand,New Zealand,5322.0
19.0021273129,-28.9724431292,39,False,1,South Africa.1,South Africa,South Africa,0.0
144.613426548,43.9608828802,39,False,2,Japan.2,Japan,Japan,466.0
-84.228341641,14.7487641464,39,False,1,Honduras.1,Honduras,Honduras,-31840.0
7.59367638513,48.3330191107,39,False,1,Germany.1,Germany,Germany,3350.0
105.329209426,23.3520633001,39,False,1,Vietnam.1,Vietnam,Vietnam,47220.0
-71.3998223538,12.3760407577,39,False,1,Colombia.1,Colombia,Colombia,-22220.0
-4.42716610352,12.5426455754,39,False,1,Mali.1,Mali,Mali,-17400.0
62.3742602883,40.0538862168,39,False,1,Turkmenistan.1,Turkmenistan,Turkmenistan,0.0
97.3271138855,28.2615827499,39,False,1,India.1,India,India,47850.0
-86.07121,55.72383,39,False,1,Canada.1,Canada,Canada,0.0
16.8825150896,46.3806318223,39,False,1,Croatia.1,Croatia,Croatia,768.0
29.6999756202,36.1443574082,39,False,1,Turkey.1,Turkey,Turkey,18916.0
17.5545670916,50.3621459011,39,False,1,Poland.1,Poland,Poland,5108.0
150.241196731,-6.31775359459,39,False,2,Papua New Guinea.2,Papua New Guinea,Papua New Guinea,-30814.0
22.7041235694,4.63305084881,39,False,1,Central African Republic.1,Central African Republic,Central African Republic,-6580.0
25.2642257016,-17.7365398088,39,False,1,Botswana.1,Botswana,Botswana,-26038.0
-151.476407437,-16.7607337379,39,False,4,French Polynesia.4,French Polynesia,French Polynesia,1100.0
93.1661275573,22.278459581,39,False,1,Myanmar.1,Myanmar,Myanmar,-80642.0
